,alpha,delta,u,g,r,i,z,run_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
20474,326.444040363845,11.7033128558281,19.5794,19.50262,19.81527,20.04052,20.25383,1739,3,83,8.253704306499521e+17,QSO,1.087601,733,52207,312
9618,20.8191437025517,-2.98717345435884,25.31213,23.88239,21.53849,21.34835,24.00087,7778,2,456,1.0509332653664391e+19,GALAXY,0.7259824,9334,57712,665
23159,116.591932755273,51.2947507364776,21.77257,21.83663,21.27859,21.33705,21.22654,4294,6,78,9.352973526137854e+18,QSO,1.284772,8307,57723,447
97126,198.781371484646,37.8107062476103,20.59377,18.58609,17.332,16.86149,16.53816,4510,6,20,2.2879589668372088e+18,GALAXY,0.1976957,2032,53815,474
23046,227.933125939024,38.3087530201922,25.02307,23.451,21.40516,19.98217,19.49144,3926,3,16,5.607136943563625e+18,GALAXY,0.6350583,4980,56048,565
79077,14.1295099236406,-0.923787532133026,23.25905,23.42235,22.75911,22.04317,22.31963,4858,1,449,1.0481174166950402e+19,GALAXY,1.008098,9309,58074,625
36420,207.452332995062,56.0130655392628,23.56817,21.47285,19.99337,19.12916,18.60906,3712,5,171,7.657383089103198e+18,GALAXY,0.4940058,6801,56487,501
96288,186.696804927884,66.8548855580675,21.57155,19.42271,18.02612,17.49985,17.14152,3058,2,78,8.016564679626479e+18,GALAXY,0.2255133,7120,56720,572
16380,131.600433047647,30.7857322102078,22.83988,23.16959,22.10695,22.0404,21.06623,3606,3,53,1.2007926057997195e+19,GALAXY,0.9595811,10665,58456,740
52061,233.061363848265,20.6840034975933,19.60151,18.19821,17.30704,16.83303,16.52047,4649,3,320,2.434207214047619e+18,GALAXY,0.1505805,2162,54207,42
97333,146.435704215518,46.8750017187669,22.49731,21.84424,21.06516,19.99841,19.43432,2883,6,33,6.463888497413741e+18,GALAXY,0.8330394,5741,55980,353
50941,112.540433471919,27.0093372840046,25.29292,25.43456,22.34655,20.99452,19.88089,2825,6,26,1.2481939538581936e+19,STAR,-0.0001429484,11086,58401,775
95460,239.023389655352,-0.349995541493945,18.66375,16.71732,15.77974,15.31612,14.94658,752,3,638,3.862356483585085e+17,GALAXY,0.04098138,343,51692,189
65521,122.442507872548,29.3422744841708,16.81717,16.26306,16.1022,16.05457,16.08252,2830,1,81,1.0472175242922168e+18,STAR,7.944997e-05,930,52618,475
55289,311.318500594703,-6.79601437480425,22.18339,19.09896,17.69873,17.11636,16.82134,1737,2,28,7.150187697217475e+17,GALAXY,0.1761262,635,52145,263
4783,342.341252824225,30.2141666874454,22.39904,21.62309,19.63358,18.8961,18.47823,6354,3,120,7.327359727029213e+18,GALAXY,0.420479,6508,56535,11
92470,251.03445239702,49.1003527515781,20.98739,20.43195,20.35194,20.33853,20.15788,4011,5,122,9.068155200569891e+18,QSO,2.289408,8054,57194,572
39091,233.347728422821,44.6337707538055,22.46051,22.65783,20.87965,19.78825,19.35527,3187,1,56,6.801750280734267e+18,GALAXY,0.6262437,6041,56102,687
81473,132.774610675165,60.9304386657938,19.20913,17.69283,16.93202,16.54492,16.33375,4294,1,164,2.111075044422609e+18,GALAXY,0.07310832,1875,54453,46
14918,153.235368168351,39.0409298628878,24.9846,23.51898,21.60059,20.46367,19.80193,3704,6,141,9.937300729835575e+18,GALAXY,0.6289341,8826,57452,393
12290,205.81577217549,-0.149302889981447,21.41867,20.75036,19.73141,19.24086,18.85657,1404,3,46,4.552089833879919e+18,QSO,0.3985383,4043,55630,278
68604,226.378074251141,8.97237266991573,18.64648,17.31625,16.82379,16.51268,16.38481,3836,2,513,1.9332163846831084e+18,GALAXY,0.04573447,1717,53883,168
9553,173.961956734763,4.64193912457284,22.08671,22.00116,21.24755,19.87759,19.44238,2247,3,88,5.367234499787905e+18,GALAXY,0.6435331,4767,55946,253
43883,20.2849377942721,12.0114336529817,21.75872,21.33895,21.11304,20.9957,20.90521,7773,3,443,1.2468291851961784e+19,QSO,1.46165,11074,58488,277
66461,130.794141156696,26.8213165253249,21.88074,21.5589,21.16739,21.17171,20.69396,4335,5,140,1.252365308606417e+19,QSO,1.115183,11123,58429,976
10979,332.984799217151,69.1400252543186,18.99866,17.50621,16.81544,16.52664,16.37248,4134,2,185,2.856473000562157e+18,STAR,-0.0002631319,2537,53917,236
39975,124.731766961945,56.1825447523043,22.76056,21.94416,20.11484,19.34869,18.88229,4294,2,122,2.1077146441089288e+18,GALAXY,0.3223549,1872,53386,109
46597,26.2124115017329,-2.21693967115662,21.86529,22.64618,22.17175,21.31689,21.02266,7780,4,77,1.0497932648353389e+19,GALAXY,0.9174982,9324,58077,152
47319,40.59654680952,0.274005046178748,21.9715,21.43118,21.53267,21.27031,21.16767,4874,4,692,8.810419776663083e+18,QSO,2.281597,7825,57030,920
33165,190.98319366949,65.9710731447171,26.12718,22.49384,20.71879,19.91312,19.61412,1302,6,393,7.839782176522787e+18,GALAXY,0.3834312,6963,56724,513
68766,350.642644381964,14.470171893019,23.68606,21.95287,20.175,19.3581,19.05756,1739,3,242,6.916545344756275e+18,GALAXY,0.454475,6143,56267,517
17051,209.419144846289,12.5102067895187,22.50373,21.79206,21.50727,21.47942,21.67275,3836,6,400,6.133996526727617e+18,STAR,-0.0001149673,5448,56013,341
14405,351.098048223294,15.4434149103781,17.54602,15.69115,14.85171,14.41707,14.09743,6354,3,233,8.38953523277228e+17,GALAXY,0.02554468,745,52258,575
13441,353.294259046817,2.69322071254125,23.15248,22.04206,22.87745,21.95785,22.86702,7712,4,285,1.0331484180144478e+19,GALAXY,0.05625342,9176,58080,824
61070,251.489149996295,29.0984390413808,21.6733,20.99048,20.44152,19.67767,19.36023,3918,6,362,4.716583096409151e+18,GALAXY,0.7363426,4189,55679,685
15564,123.06325609003,43.1971354434963,23.93974,22.63268,21.18647,20.25266,19.70775,2076,5,132,7.182201099147041e+18,GALAXY,0.5110224,6379,56340,311
95014,0.34369087305322,7.45099519925245,21.03916,21.25727,20.83896,20.8559,21.07636,5636,3,124,1.269929649552414e+19,QSO,1.205557,11279,58449,987
29662,358.243620930621,18.5547579511961,26.65656,22.13485,21.21229,20.11523,19.34007,7713,6,220,8.555723129510713e+18,QSO,1.569018,7599,56955,35
65665,226.71074625433,30.4987384216471,22.21598,21.60888,21.62969,21.65759,21.58281,4512,5,181,4.364059595175647e+18,STAR,-0.0002845019,3876,55245,260
17262,215.722262270575,43.725646812936,21.09794,18.44051,17.02006,16.37293,15.99431,3699,5,166,6.818502164849384e+18,STAR,-0.0001472637,6056,56092,190
77448,202.226837658119,12.1941456084778,23.70815,23.22167,21.32921,20.12469,19.54416,3836,4,353,1.9130356610577467e+18,STAR,-1.272857e-06,1699,53148,479
12510,239.934588142312,28.4829188790989,22.71141,21.36372,19.76699,18.94249,18.48801,3919,5,234,5.320101730897385e+18,GALAXY,0.4629696,4725,55711,817
90115,176.981431588273,21.6642820362898,18.88209,17.45778,16.80395,16.37668,16.11326,5194,2,414,2.827174038751701e+18,GALAXY,0.08012703,2511,53882,143
97511,131.78095948295,25.3096911699147,25.56639,23.31628,21.60567,20.59002,19.85162,4508,5,133,1.25146065806948e+19,GALAXY,0.6124686,11115,58514,833
69627,228.185732800232,38.072486162688,24.76866,23.51908,21.84709,20.66395,19.93999,3926,3,18,1.2098067041896126e+19,GALAXY,0.6748613,10745,58277,991
9520,189.987373018157,29.5217474105765,22.25671,19.61685,18.13954,17.58209,17.26272,4649,3,55,7.293643474586589e+18,GALAXY,0.2420651,6478,56341,232
33930,228.364498877809,37.9738421645192,18.72377,16.86051,15.98177,15.57916,15.25922,3926,3,19,1.5751730555529728e+18,GALAXY,0.05584424,1399,53172,142
95749,190.064430122468,53.5615404623002,21.08359,19.21909,17.97894,17.48476,17.12725,2883,6,221,9.25042813146211e+18,GALAXY,0.19415,8216,58172,125
23207,41.6735518592564,-3.67064961959814,23.45559,21.54644,21.39217,21.10724,21.15852,7865,4,193,7.94121019735542e+18,GALAXY,0.0619107,7053,56564,866
23389,351.244336725358,15.7000986535893,21.65835,21.15646,21.14431,20.71332,20.68793,1739,6,246,6.908573334675675e+18,QSO,1.869244,6136,56206,187
48964,126.727620514364,40.7524782181058,19.18439,17.9078,17.40789,17.21121,17.13719,2825,6,147,3.550108996562166e+18,STAR,-0.0002049184,3153,54790,533
19657,328.101270369074,8.50154040251199,24.94587,22.0546,21.521,21.50503,21.42595,7770,5,106,4.6106822565369185e+18,STAR,-0.0006643324,4095,55497,444
52153,46.6572361176378,37.2718825794589,19.94902,18.64748,18.61731,18.66516,18.72727,5817,2,215,2.750602677959289e+18,STAR,-0.0003236559,2443,54082,106
75797,245.471344809089,23.8113813433154,22.67908,19.97121,18.2466,17.61808,17.22201,3919,3,279,1.7711271941274604e+18,GALAXY,0.2830712,1573,53226,315
28856,21.3415240668045,2.02464768231509,22.02111,21.66886,21.52663,21.32219,20.98976,7717,3,472,8.850704237648435e+18,QSO,2.123952,7861,57281,18
27352,235.318200482786,11.451920101697,17.9222,16.90173,16.62351,16.44603,16.31255,5326,4,234,2.832817837960096e+18,GALAXY,0.03782271,2516,54241,195
18775,357.963133917781,32.9635194103243,19.45873,19.24692,18.92792,18.7261,18.5623,4135,1,249,8.727030633422149e+18,QSO,1.196496,7751,58081,656
93581,184.973617916978,46.4384791379646,22.97196,21.07919,20.60455,20.43137,20.09104,3698,1,169,8.359994113861638e+18,STAR,0.0005516215,7425,56777,681
98722,145.450266208699,39.1180606302622,20.8966,19.96199,19.89736,19.89189,19.99044,3530,1,189,3.6300544880076145e+18,STAR,0.000628826,3224,54849,557
47535,109.547288729048,40.4297864483775,17.51234,16.36515,16.24721,16.23896,16.27297,4264,5,23,3.608638200505016e+18,STAR,-0.0001407291,3205,54848,469
73308,134.047719906817,15.5364389927331,21.73545,21.38257,19.82472,19.03453,18.50844,5137,2,139,5.96179431353302e+18,GALAXY,0.4842094,5295,55978,561
93033,247.515943556434,62.2464002620528,20.27539,18.711,18.00881,17.71745,17.55977,6162,2,99,2.882349186919983e+18,STAR,-0.0002491171,2560,54205,165
76536,145.847473383436,0.977497080166123,24.66028,23.06036,21.36899,20.23033,19.81496,1239,6,170,4.307944650197719e+18,GALAXY,0.5713294,3826,55563,915
26139,330.959411880435,2.68626276663028,22.3846,22.97013,20.82389,19.65223,18.95822,7717,5,136,4.859560836786838e+18,GALAXY,0.6429035,4316,55505,643
72630,352.515799371499,12.3034030656038,23.50397,21.68674,20.18435,19.18149,18.64242,6354,3,256,6.922033556073241e+18,GALAXY,0.4991557,6148,56209,3
44925,48.9292411895186,6.59568872073823,20.99959,19.58691,18.7457,18.34192,18.16357,5714,6,198,2.629130551562365e+18,STAR,-0.0002663228,2335,53730,561
74841,128.683433801599,46.332435209499,22.2852,21.6028,20.54241,19.79296,19.39318,2074,3,71,7.200329572222786e+18,GALAXY,0.6499037,6395,56354,726
95147,244.21726539699,9.84736670450234,25.09639,22.11728,20.36469,19.39368,18.87456,5322,5,230,5.860352272282966e+18,GALAXY,0.5464285,5205,56040,157
30675,197.300722289297,46.074320590356,27.19509,21.73223,20.45686,19.61238,19.26756,3699,2,78,7.458044652933109e+18,GALAXY,0.5121646,6624,56385,304
64316,212.255462653904,15.0709793386592,19.18044,18.17551,17.6826,17.42724,17.52899,5322,2,19,3.090661285965097e+18,GALAXY,0.02791068,2745,54231,240
65410,20.1698671624897,-2.28968414076417,22.96082,22.16035,21.37966,21.41195,21.39231,7780,4,36,1.050825321423073e+19,GALAXY,0.2194219,9333,58076,834
65977,132.363075747466,31.2934054768416,23.06976,21.99994,20.45197,19.43982,19.04031,3560,4,168,5.837829050425694e+18,GALAXY,0.54307,5185,55978,138
67162,221.691783493231,43.5278021891014,19.04896,18.65328,18.62384,18.38814,18.34135,2964,3,493,1.4513138879693066e+18,QSO,0.6336324,1289,52734,105
430,330.938693348489,26.5009073860856,23.71871,22.42347,20.64191,19.79643,19.31801,8116,6,58,6.709499058019654e+18,GALAXY,0.4700655,5959,56214,951
84593,154.300661098136,58.462500744104,24.12256,23.38439,21.95913,20.56757,19.59067,2074,3,202,9.221123385656106e+18,GALAXY,1.471378,8190,57448,11
37642,197.871616156444,42.7891439770566,22.47593,21.32304,21.21653,21.22729,21.16964,3840,6,238,7.453656226863536e+18,STAR,-0.0006092692,6620,56368,723
9769,358.586215829605,10.6424948581489,23.33722,20.31855,18.49182,17.82174,17.47046,7880,5,34,6.934437421707976e+18,GALAXY,0.3229238,6159,56214,72
66816,213.354565533204,56.1262724873048,19.67413,18.81449,18.51025,18.42995,18.36278,3225,2,53,2.7720426129813934e+18,STAR,-0.0003747068,2462,54561,280
87732,235.351806505573,12.2360288266089,20.00621,18.76593,17.8522,17.395,17.10199,5322,5,170,2.832886282558925e+18,GALAXY,0.1905834,2516,54241,444
74392,181.627831727786,8.7769882865734,22.46917,20.75535,20.4727,20.3685,20.26886,5973,3,144,6.067736656496318e+18,QSO,2.935188,5389,55953,953
52845,323.789616241464,-8.31419736796589,20.61365,18.07779,16.77472,16.30658,15.89885,1737,2,111,7.217301892177857e+17,GALAXY,0.1740202,641,52176,103
23678,47.6484187986382,41.2808573978894,20.33344,18.55533,17.78419,17.46576,17.29263,5934,5,221,2.6988841195379364e+18,STAR,-0.001152943,2397,53763,371
99677,202.631213833614,37.3756952701473,22.72396,20.93832,19.19203,18.53726,18.13822,4510,6,41,4.4846936189349617e+18,GALAXY,0.3833489,3983,55603,852
69973,147.23867967802,17.6390673340232,21.69674,19.07231,17.66278,17.067,16.69588,5183,2,110,2.668434244535085e+18,GALAXY,0.2381896,2370,53764,187
55799,142.787803968384,20.9168270126309,17.62139,15.69786,14.87667,14.46797,14.15928,5112,3,222,2.5773446530366444e+18,GALAXY,0.0338915,2289,53708,581
97099,31.5312591193406,0.470328717413236,21.9464,20.27294,18.65465,18.03332,17.63566,4263,5,326,7.905021676675667e+17,GALAXY,0.3690737,702,52178,438
1568,144.515185073702,31.1139630335713,23.00851,22.65649,22.50306,22.07332,21.45145,4518,5,117,1.1760153031823612e+19,GALAXY,0.8325583,10445,58158,467
7981,135.681038488268,25.4235287710718,21.98008,21.40963,21.39739,21.3747,21.76079,4569,5,167,1.252703078590214e+19,GALAXY,0.01975065,11126,58436,976
47478,163.578534391493,41.1861001962827,22.53092,21.42345,20.85151,20.65355,20.61814,3893,5,68,9.418176485230141e+18,STAR,-0.0008245273,8365,57450,86
26551,11.7516257273865,21.452255545508,22.5997,21.33471,19.51532,18.83437,18.37347,7917,1,177,6.98073455786907e+18,GALAXY,0.4023993,6200,56217,564
75742,156.802081307608,43.5210515860303,23.15123,21.65094,20.18339,19.25154,18.86173,3698,3,36,5.130973634228409e+18,GALAXY,0.495603,4557,55588,901
50133,353.981696680141,0.710138417759557,20.18658,18.98327,18.42109,18.05699,17.95913,4188,5,70,1.231893419861764e+18,GALAXY,0.1736125,1094,52524,578
65306,180.926016632159,10.4754768596074,18.04028,17.87993,17.7727,17.50921,17.45594,3031,5,405,6.069867785697384e+18,QSO,1.894468,5391,56000,514
98245,230.345504827978,28.9678408952243,19.92694,18.37031,17.5175,17.06732,16.76248,4010,5,112,2.0785366423683996e+18,GALAXY,0.1069344,1846,54173,456
32622,209.538762061329,21.6959741788357,22.00111,21.46338,21.29773,21.54318,21.1293,5194,6,615,6.608180433393048e+18,GALAXY,0.06230484,5869,56064,996
53247,196.749621252442,22.8005556663371,22.6318,19.95538,18.1275,17.41929,16.98395,5183,5,421,2.983793433266645e+18,GALAXY,0.4266881,2650,54505,577
70508,207.418245465679,11.106042335724,19.90784,18.35274,17.58034,17.16208,16.81777,3836,2,388,1.9151728366835727e+18,GALAXY,0.1487187,1701,53142,62
23431,233.662963356239,35.3684360952976,23.5818,21.81749,20.2349,19.4525,19.09076,3926,3,53,5.60034361080364e+18,GALAXY,0.471087,4974,56038,427
70365,15.7124506328598,8.86649611738992,25.03106,22.17694,20.19647,19.21029,18.8422,7767,1,40,5.119504083800316e+18,GALAXY,0.4749722,4547,55893,135
34190,218.99266953678,51.2264070507194,26.02084,25.36691,21.3619,20.37096,19.62567,3712,1,226,9.460992299091907e+18,GALAXY,0.5387158,8403,57834,201
38721,134.935072949649,33.0863853033657,19.38304,17.46926,16.54866,16.13475,15.82465,3606,4,77,1.431174687265679e+18,GALAXY,0.08723528,1271,52974,567
30263,140.41206388318,43.889796516552,24.10752,22.50874,21.26859,20.09937,19.15076,2830,6,217,9.327103111947639e+18,GALAXY,0.8530549,8284,57419,539
26034,219.889444712662,15.2144052530101,19.6819,18.40582,17.7624,17.379,17.15598,5322,5,68,3.109793068233025e+18,GALAXY,0.09160407,2762,54533,209
74377,252.749308792246,25.0000591082034,20.55323,18.49968,17.39622,16.915,16.55413,3918,1,387,1.6034041117456732e+18,GALAXY,0.1445623,1424,52912,446
17890,328.076119092086,-1.77950502779138,25.59518,22.87411,22.02853,21.32432,21.10673,7778,4,104,1.0392114823723e+19,GALAXY,0.7522827,9230,58021,213
65829,223.128325835254,53.0149263686693,18.04445,16.59044,15.86994,15.50755,15.25843,3225,2,96,1.310633023456176e+18,GALAXY,0.06526138,1164,52674,311
48823,179.912776789623,68.1310219786225,23.94913,21.81877,20.12148,19.17357,18.76597,1412,5,156,7.843156578111085e+18,GALAXY,0.6040983,6966,56748,501
38764,143.400075254617,44.3900027731618,23.27001,22.75273,20.7708,19.74821,19.25344,2830,4,231,5.287232391328586e+18,GALAXY,0.540642,4696,56354,23
48635,238.611872009705,18.5255013706416,15.80858,14.40046,13.78246,13.44345,13.1579,4649,3,358,2.4455110186007526e+18,GALAXY,0.03242728,2172,54230,205
43973,255.768333434782,33.897753217481,23.52593,21.21453,19.88125,19.33132,18.96191,2328,6,108,1.095621871216388e+18,STAR,2.240202e-05,973,52426,441
61532,206.572841324635,19.8005969314243,19.31151,18.01624,17.52922,17.12624,16.95283,5194,1,599,3.101953549890775e+18,GALAXY,0.08355261,2755,54507,361
42452,201.30920747277,46.3849402451217,20.74496,20.76468,20.41533,20.40879,20.488,3699,4,96,8.339689982303426e+18,QSO,1.41561,7407,56772,543
67490,157.448152554066,56.0554141221837,21.48849,21.13593,21.12197,20.93745,21.26956,2243,2,237,9.210109850830526e+18,QSO,1.506102,8180,57345,904
91337,231.608040457245,59.1192636931056,23.18443,23.81476,21.92193,20.74598,19.79769,6122,4,40,9.486994656120295e+18,STAR,-0.000123635,8426,58224,589
15612,197.189092290974,36.8877111050759,26.17465,23.19022,21.7141,20.4078,19.71784,4470,4,81,9.988010756988494e+18,GALAXY,0.7560621,8871,57519,555
55939,172.105408527981,-1.60049026729515,24.55305,21.84217,20.38282,19.27953,18.82393,1140,5,128,4.2662038853399567e+18,GALAXY,0.5362433,3789,55269,615
84020,5.51348328376798,28.0507823922398,22.23129,20.76014,18.76232,18.10465,17.74777,8103,5,128,7.067299659019213e+18,GALAXY,0.4108468,6277,56273,94
45199,242.403453458399,40.4406933390178,21.40565,21.34721,21.37265,21.11717,20.96291,3187,4,108,1.2083376191756851e+19,QSO,2.140691,10732,58253,794
10232,202.016807870895,33.5931979897035,16.74164,15.7557,15.38398,15.25091,15.13692,4552,3,195,2.2439969176567416e+18,GALAXY,0.0246556,1993,53762,285
22130,23.5917742897699,20.3921526753039,26.80688,19.90178,18.3085,17.74992,17.24788,7917,1,252,5.773820705029511e+18,GALAXY,0.3371243,5128,55912,749
17860,232.942005730033,50.785056847515,23.19973,22.76627,21.03387,19.99916,19.22994,3225,6,138,9.4519389203488e+18,GALAXY,0.694208,8395,57834,33
91205,1.39963377242785,-2.76235169088519,21.80732,22.03723,21.36136,20.55696,20.67194,7907,3,81,1.052158973442971e+19,GALAXY,0.828384,9345,57713,200
62272,204.749670835547,57.588809182053,20.80496,18.98629,18.12717,17.67311,17.37651,3225,1,20,9.234827435618621e+18,STAR,0.0001102334,8202,58158,714
61924,189.874822539402,48.9437495163159,18.21586,17.11014,16.55032,16.20382,16.03077,2964,1,343,1.4389347614468608e+18,GALAXY,0.1179863,1278,52735,126
51054,348.334416406252,0.703193877688511,22.48589,22.77766,21.58149,20.7177,21.04915,4188,5,32,1.0362825203164404e+19,GALAXY,0.8057269,9204,57712,154
80478,163.504620990937,22.7004130046248,17.99265,16.79052,16.39305,16.26839,16.2533,5137,2,330,3.660474951644848e+18,STAR,5.343638e-05,3251,54882,634
86521,189.43757348107,47.6163281113406,25.50164,23.04732,21.00084,19.66387,19.46517,3698,4,189,7.506628498804725e+18,GALAXY,0.6604376,6667,56412,923
58012,22.2593380578232,-0.321634160801002,22.47599,20.56592,19.65798,19.13157,18.90956,4263,3,264,7.848171436014572e+17,GALAXY,0.2173486,697,52226,236
2499,209.748019982191,6.87360271100412,19.73976,18.468,17.56019,17.10438,16.83538,3841,4,298,2.0357444744994097e+18,GALAXY,0.1858167,1808,54176,427
2381,5.97272803927353,26.273925436745,22.34177,21.83516,21.54084,21.6108,21.54152,8103,1,131,8.62689012589136e+18,GALAXY,1.460053,7662,57358,891
64917,207.884683247955,13.5870713793769,25.81753,22.67977,20.96617,19.76586,19.29361,3971,3,62,6.128491546834916e+18,GALAXY,0.6278179,5443,56010,794
